站点,日期,时间,纬度,经度,风向,风速,浪高,周期,修正风向,修正风速,修正浪高,修正周期,1小时前修正风向,1小时前修正风速,1小时前修正浪高,1小时前修正周期,2小时前修正风向,2小时前修正风速,2小时前修正浪高,2小时前修正周期
NJI,8,23,27.5N,121.1E,192,4.6,1,7.3,192,4.6,1,7.3,189,4.5,0.8,8,176,5.6,0.9,8.3
NJI,9,0,27.5N,121.1E,202,4.3,1,8.8,202,4.3,1,8.8,192,4.6,1,7.3,189,4.5,0.8,8
NJI,9,1,27.5N,121.1E,214,3.6,0.9,7.9,214,3.6,0.9,7.9,202,4.3,1,8.8,192,4.6,1,7.3
NJI,9,2,27.5N,121.1E,206,3.8,1.1,8,206,3.8,1.1,8,214,3.6,0.9,7.9,202,4.3,1,8.8
NJI,9,3,27.5N,121.1E,225,2.7,1.1,8.4,225,2.7,1.1,8.4,206,3.8,1.1,8,214,3.6,0.9,7.9
NJI,9,4,27.5N,121.1E,206,2.6,1.2,9,206,2.6,1.2,9,225,2.7,1.1,8.4,206,3.8,1.1,8
NJI,9,5,27.5N,121.1E,195,2.8,1.3,8.7,195,2.8,1.3,8.7,206,2.6,1.2,9,225,2.7,1.1,8.4
NJI,9,6,27.5N,121.1E,203,2.6,1.3,9.2,203,2.6,1.3,9.2,195,2.8,1.3,8.7,206,2.6,1.2,9
NJI,9,7,27.5N,121.1E,193,2.1,1.4,10.1,193,2.1,1.4,10.1,203,2.6,1.3,9.2,195,2.8,1.3,8.7
NJI,9,8,27.5N,121.1E,155,2.6,1.4,9.9,155,2.6,1.4,9.9,193,2.1,1.4,10.1,203,2.6,1.3,9.2
NJI,9,9,27.5N,121.1E,130,3,1.3,8.9,130,3,1.3,8.9,155,2.6,1.4,9.9,193,2.1,1.4,10.1
NJI,9,10,27.5N,121.1E,128,5,1.3,9.8,128,5,1.3,9.8,130,3,1.3,8.9,155,2.6,1.4,9.9
NJI,9,11,27.5N,121.1E,138,6,1.5,10.5,138,6,1.5,10.5,128,5,1.3,9.8,130,3,1.3,8.9
NJI,9,12,27.5N,121.1E,157,4.7,1.5,10.7,157,4.7,1.5,10.7,138,6,1.5,10.5,128,5,1.3,9.8
NJI,9,13,27.5N,121.1E,161,4.1,1.4,8.9,161,4.1,1.4,8.9,157,4.7,1.5,10.7,138,6,1.5,10.5
NJI,9,14,27.5N,121.1E,173,3.4,1.9,12.1,173,3.4,1.9,12.1,161,4.1,1.4,8.9,157,4.7,1.5,10.7
NJI,9,15,27.5N,121.1E,168,3.5,2.1,12.5,168,3.5,2.1,12.5,173,3.4,1.9,12.1,161,4.1,1.4,8.9
NJI,9,16,27.5N,121.1E,176,3.1,1.9,11.7,176,3.1,1.9,11.7,168,3.5,2.1,12.5,173,3.4,1.9,12.1
NJI,9,17,27.5N,121.1E,109,2,1.8,11.4,109,2,1.8,11.4,176,3.1,1.9,11.7,168,3.5,2.1,12.5
NJI,9,18,27.5N,121.1E,129,2,2,12.1,129,2,2,12.1,109,2,1.8,11.4,176,3.1,1.9,11.7
NJI,9,19,27.5N,121.1E,77,1.9,1.7,11.3,77,1.9,1.7,11.3,129,2,2,12.1,109,2,1.8,11.4
NJI,9,20,27.5N,121.1E,142,3,1.8,12.4,142,3,1.8,12.4,77,1.9,1.7,11.3,129,2,2,12.1
NJI,9,21,27.5N,121.1E,121,3.9,1.6,11.8,121,3.9,1.6,11.8,142,3,1.8,12.4,77,1.9,1.7,11.3
NJI,9,22,27.5N,121.1E,96,4,1.5,11.4,96,4,1.5,11.4,121,3.9,1.6,11.8,142,3,1.8,12.4
NJI,9,23,27.5N,121.1E,116,6.2,1.6,12.1,116,6.2,1.6,12.1,96,4,1.5,11.4,121,3.9,1.6,11.8
NJI,10,0,27.5N,121.1E,108,5.9,1.5,10.7,108,5.9,1.5,10.7,116,6.2,1.6,12.1,96,4,1.5,11.4
NJI,10,1,27.5N,121.1E,89,3.7,1.7,11.8,89,3.7,1.7,11.8,108,5.9,1.5,10.7,116,6.2,1.6,12.1
NJI,10,2,27.5N,121.1E,100,4.3,1.6,11.3,100,4.3,1.6,11.3,89,3.7,1.7,11.8,108,5.9,1.5,10.7
NJI,10,3,27.5N,121.1E,65,3.6,1.4,10.3,65,3.6,1.4,10.3,100,4.3,1.6,11.3,89,3.7,1.7,11.8
NJI,10,4,27.5N,121.1E,87,3.7,1.5,10.5,87,3.7,1.5,10.5,65,3.6,1.4,10.3,100,4.3,1.6,11.3
NJI,10,5,27.5N,121.1E,95,3.1,1.6,11.4,95,3.1,1.6,11.4,87,3.7,1.5,10.5,65,3.6,1.4,10.3
NJI,10,6,27.5N,121.1E,59,3.7,1.9,12.7,59,3.7,1.9,12.7,95,3.1,1.6,11.4,87,3.7,1.5,10.5
NJI,10,7,27.5N,121.1E,54,5.1,1.6,12.2,54,5.1,1.6,12.2,59,3.7,1.9,12.7,95,3.1,1.6,11.4
NJI,10,8,27.5N,121.1E,45,4.9,1.7,12.7,45,4.9,1.7,12.7,54,5.1,1.6,12.2,59,3.7,1.9,12.7
NJI,10,9,27.5N,121.1E,46,6.9,1.8,12.6,46,6.9,1.8,12.6,45,4.9,1.7,12.7,54,5.1,1.6,12.2
NJI,10,10,27.5N,121.1E,25,4.5,1.5,11,25,4.5,1.5,11,46,6.9,1.8,12.6,45,4.9,1.7,12.7
NJI,10,11,27.5N,121.1E,28,6.1,1.8,13.5,28,6.1,1.8,13.5,25,4.5,1.5,11,46,6.9,1.8,12.6
NJI,10,12,27.5N,121.1E,26,7.3,1.8,12.4,26,7.3,1.8,12.4,28,6.1,1.8,13.5,25,4.5,1.5,11
NJI,10,13,27.5N,121.1E,27,5.5,2.2,13.3,27,5.5,2.2,13.3,26,7.3,1.8,12.4,28,6.1,1.8,13.5
NJI,10,14,27.5N,121.1E,31,8.3,2.3,11.8,31,8.3,2.3,11.8,27,5.5,2.2,13.3,26,7.3,1.8,12.4
NJI,10,15,27.5N,121.1E,39,9.5,2.4,11,39,9.5,2.4,11,31,8.3,2.3,11.8,27,5.5,2.2,13.3
NJI,10,16,27.5N,121.1E,33,10.9,2.7,10.4,33,10.9,2.7,10.4,39,9.5,2.4,11,31,8.3,2.3,11.8
NJI,10,17,27.5N,121.1E,998,99.8,3.2,11.9,92,8.7,3.2,11.9,33,10.9,2.7,10.4,39,9.5,2.4,11
NJI,10,18,27.5N,121.1E,998,99.8,3.2,12.2,121,7.6,3.2,12.2,92,8.7,3.2,11.9,33,10.9,2.7,10.4
NJI,10,19,27.5N,121.1E,998,99.8,3.7,12.5,136,7.05,3.7,12.5,121,7.6,3.2,12.2,92,8.7,3.2,11.9
NJI,10,20,27.5N,121.1E,998,99.8,3.3,10.7,143,6.775,3.3,10.7,136,7.05,3.7,12.5,121,7.6,3.2,12.2
NJI,10,21,27.5N,121.1E,998,99.8,3.7,11.4,147,6.6375,3.7,11.4,143,6.775,3.3,10.7,136,7.05,3.7,12.5
NJI,10,22,27.5N,121.1E,998,99.8,3.9,12.2,149,6.56875,3.9,12.2,147,6.6375,3.7,11.4,143,6.775,3.3,10.7
NJI,10,23,27.5N,121.1E,998,99.8,4.1,12.6,150,6.534375,4.1,12.6,149,6.56875,3.9,12.2,147,6.6375,3.7,11.4
NJI,11,0,27.5N,121.1E,998,99.8,4.5,12.6,150,6.5171875,4.5,12.6,150,6.534375,4.1,12.6,149,6.56875,3.9,12.2
NJI,11,1,27.5N,121.1E,998,99.8,5.1,12,150,6.50859375,5.1,12,150,6.5171875,4.5,12.6,150,6.534375,4.1,12.6
NJI,11,2,27.5N,121.1E,998,99.8,5.6,12.1,150,6.504296875,5.6,12.1,150,6.50859375,5.1,12,150,6.5171875,4.5,12.6
NJI,11,3,27.5N,121.1E,998,99.8,6.1,12.5,150,6.502148438,6.1,12.5,150,6.504296875,5.6,12.1,150,6.50859375,5.1,12
NJI,11,4,27.5N,121.1E,998,99.8,6.7,11.9,150,6.501074219,6.7,11.9,150,6.502148438,6.1,12.5,150,6.504296875,5.6,12.1
NJI,11,5,27.5N,121.1E,998,99.8,7.5,13.2,150,6.500537109,7.5,13.2,150,6.501074219,6.7,11.9,150,6.502148438,6.1,12.5
NJI,11,6,27.5N,121.1E,998,99.8,99.8,99.8,150,6.500268555,5.25,10.95,150,6.500537109,7.5,13.2,150,6.501074219,6.7,11.9
NJI,11,7,27.5N,121.1E,998,99.8,99.8,99.8,150,6.500134277,4.125,9.825,150,6.500268555,5.25,10.95,150,6.500537109,7.5,13.2
NJI,11,8,27.5N,121.1E,998,99.8,99.7,99.7,150,6.500067139,3.5625,9.2625,150,6.500134277,4.125,9.825,150,6.500268555,5.25,10.95
NJI,11,9,27.5N,121.1E,998,99.8,99.7,99.7,150,6.500033569,3.28125,8.98125,150,6.500067139,3.5625,9.2625,150,6.500134277,4.125,9.825
NJI,11,10,27.5N,121.1E,998,99.8,99.7,99.7,150,6.500016785,3.140625,8.840625,150,6.500033569,3.28125,8.98125,150,6.500067139,3.5625,9.2625
NJI,11,11,27.5N,121.1E,998,99.8,99.7,99.7,150,6.500008392,3.0703125,8.7703125,150,6.500016785,3.140625,8.840625,150,6.500033569,3.28125,8.98125
NJI,11,12,27.5N,121.1E,998,99.8,99.7,99.7,150,6.500004196,3.03515625,8.73515625,150,6.500008392,3.0703125,8.7703125,150,6.500016785,3.140625,8.840625
NJI,11,13,27.5N,121.1E,998,99.8,99.7,99.7,150,6.500002098,3.017578125,8.717578125,150,6.500004196,3.03515625,8.73515625,150,6.500008392,3.0703125,8.7703125
NJI,11,14,27.5N,121.1E,998,99.8,99.7,99.7,150,6.500001049,3.008789063,8.708789063,150,6.500002098,3.017578125,8.717578125,150,6.500004196,3.03515625,8.73515625
NJI,11,15,27.5N,121.1E,998,99.8,99.7,99.7,150,6.500000525,3.004394531,8.704394531,150,6.500001049,3.008789063,8.708789063,150,6.500002098,3.017578125,8.717578125
NJI,11,16,27.5N,121.1E,998,99.8,99.7,99.7,150,6.500000262,3.002197266,8.702197266,150,6.500000525,3.004394531,8.704394531,150,6.500001049,3.008789063,8.708789063
NJI,11,17,27.5N,121.1E,998,99.8,99.7,99.7,150,6.500000131,3.001098633,8.701098633,150,6.500000262,3.002197266,8.702197266,150,6.500000525,3.004394531,8.704394531
NJI,11,18,27.5N,121.1E,998,99.8,99.7,99.7,150,6.500000066,3.000549316,8.700549316,150,6.500000131,3.001098633,8.701098633,150,6.500000262,3.002197266,8.702197266
NJI,11,19,27.5N,121.1E,998,99.8,99.8,99.8,150,6.500000033,3.000274658,8.700274658,150,6.500000066,3.000549316,8.700549316,150,6.500000131,3.001098633,8.701098633
NJI,11,20,27.5N,121.1E,998,99.8,99.8,99.8,150,6.500000016,3.000137329,8.700137329,150,6.500000033,3.000274658,8.700274658,150,6.500000066,3.000549316,8.700549316
NJI,11,21,27.5N,121.1E,998,99.8,3,8.7,150,6.500000008,3,8.7,150,6.500000016,3.000137329,8.700137329,150,6.500000033,3.000274658,8.700274658
NJI,11,22,27.5N,121.1E,998,99.8,2.7,8.6,150,6.500000004,2.7,8.6,150,6.500000008,3,8.7,150,6.500000016,3.000137329,8.700137329
NJI,11,23,27.5N,121.1E,998,99.8,2.6,8.3,150,6.500000002,2.6,8.3,150,6.500000004,2.7,8.6,150,6.500000008,3,8.7
NJI,12,0,27.5N,121.1E,998,99.8,2.6,8,150,6.500000001,2.6,8,150,6.500000002,2.6,8.3,150,6.500000004,2.7,8.6
NJI,12,1,27.5N,121.1E,998,99.8,2.4,8.5,150,6.500000001,2.4,8.5,150,6.500000001,2.6,8,150,6.500000002,2.6,8.3
NJI,12,2,27.5N,121.1E,998,99.8,2.5,8,150,6.5,2.5,8,150,6.500000001,2.4,8.5,150,6.500000001,2.6,8
NJI,12,3,27.5N,121.1E,998,99.8,99.8,99.8,150,6.5,1.7,6.5,150,6.5,2.5,8,150,6.500000001,2.4,8.5
NJI,12,4,27.5N,121.1E,998,99.8,99.8,99.8,150,6.5,1.3,5.75,150,6.5,1.7,6.5,150,6.5,2.5,8
NJI,12,5,27.5N,121.1E,998,99.8,99.8,99.8,150,6.5,1.1,5.375,150,6.5,1.3,5.75,150,6.5,1.7,6.5
NJI,12,6,27.5N,121.1E,998,99.8,99.8,99.8,150,6.5,1,5.1875,150,6.5,1.1,5.375,150,6.5,1.3,5.75
NJI,12,7,27.5N,121.1E,998,99.8,99.8,99.8,150,6.5,0.95,5.09375,150,6.5,1,5.1875,150,6.5,1.1,5.375
NJI,12,8,27.5N,121.1E,998,99.8,99.7,99.7,150,6.5,0.925,5.046875,150,6.5,0.95,5.09375,150,6.5,1,5.1875
NJI,12,9,27.5N,121.1E,998,99.8,99.8,99.8,150,6.5,0.9125,5.0234375,150,6.5,0.925,5.046875,150,6.5,0.95,5.09375
NJI,12,10,27.5N,121.1E,998,99.8,99.8,99.8,150,6.5,0.90625,5.01171875,150,6.5,0.9125,5.0234375,150,6.5,0.925,5.046875
NJI,12,11,27.5N,121.1E,998,99.8,99.7,99.7,150,6.5,0.903125,5.005859375,150,6.5,0.90625,5.01171875,150,6.5,0.9125,5.0234375
NJI,12,12,27.5N,121.1E,998,99.8,99.8,99.8,150,6.5,0.9015625,5.002929688,150,6.5,0.903125,5.005859375,150,6.5,0.90625,5.01171875
NJI,12,13,27.5N,121.1E,151,6.5,99.8,99.8,151,6.5,0.90078125,5.001464844,150,6.5,0.9015625,5.002929688,150,6.5,0.903125,5.005859375
NJI,12,14,27.5N,121.1E,147,7.7,99.7,99.7,147,7.7,0.900390625,5.000732422,151,6.5,0.90078125,5.001464844,150,6.5,0.9015625,5.002929688
NJI,12,15,27.5N,121.1E,155,6.5,99.8,99.8,155,6.5,0.900195313,5.000366211,147,7.7,0.900390625,5.000732422,151,6.5,0.90078125,5.001464844
NJI,12,16,27.5N,121.1E,151,5.7,99.8,99.8,151,5.7,0.900097656,5.000183105,155,6.5,0.900195313,5.000366211,147,7.7,0.900390625,5.000732422
NJI,12,17,27.5N,121.1E,157,5.4,99.7,99.7,157,5.4,0.900048828,5.000091553,151,5.7,0.900097656,5.000183105,155,6.5,0.900195313,5.000366211
NJI,12,18,27.5N,121.1E,145,6.3,99.8,99.8,145,6.3,0.900024414,5.000045776,157,5.4,0.900048828,5.000091553,151,5.7,0.900097656,5.000183105
NJI,12,19,27.5N,121.1E,152,5.7,99.8,99.8,152,5.7,0.900012207,5.000022888,145,6.3,0.900024414,5.000045776,157,5.4,0.900048828,5.000091553
NJI,12,20,27.5N,121.1E,127,6.4,99.8,99.8,127,6.4,0.900006104,5.000011444,152,5.7,0.900012207,5.000022888,145,6.3,0.900024414,5.000045776
NJI,12,21,27.5N,121.1E,118,6.4,99.8,99.8,118,6.4,0.900003052,5.000005722,127,6.4,0.900006104,5.000011444,152,5.7,0.900012207,5.000022888
NJI,12,22,27.5N,121.1E,127,6.1,99.8,99.8,127,6.1,0.900001526,5.000002861,118,6.4,0.900003052,5.000005722,127,6.4,0.900006104,5.000011444
NJI,12,23,27.5N,121.1E,127,6.3,99.8,99.8,127,6.3,0.900000763,5.000001431,127,6.1,0.900001526,5.000002861,118,6.4,0.900003052,5.000005722
NJI,13,0,27.5N,121.1E,109,5.9,99.8,99.8,109,5.9,0.900000381,5.000000715,127,6.3,0.900000763,5.000001431,127,6.1,0.900001526,5.000002861
NJI,13,1,27.5N,121.1E,98,5.8,99.8,99.8,98,5.8,0.900000191,5.000000358,109,5.9,0.900000381,5.000000715,127,6.3,0.900000763,5.000001431
NJI,13,2,27.5N,121.1E,110,6.2,99.8,99.8,110,6.2,0.900000095,5.000000179,98,5.8,0.900000191,5.000000358,109,5.9,0.900000381,5.000000715
NJI,13,3,27.5N,121.1E,106,6.5,99.8,99.8,106,6.5,0.900000048,5.000000089,110,6.2,0.900000095,5.000000179,98,5.8,0.900000191,5.000000358
NJI,13,4,27.5N,121.1E,121,6,99.8,99.8,121,6,0.900000024,5.000000045,106,6.5,0.900000048,5.000000089,110,6.2,0.900000095,5.000000179
NJI,13,5,27.5N,121.1E,113,5.7,99.8,99.8,113,5.7,0.900000012,5.000000022,121,6,0.900000024,5.000000045,106,6.5,0.900000048,5.000000089
NJI,13,6,27.5N,121.1E,119,5.7,99.8,99.8,119,5.7,0.900000006,5.000000011,113,5.7,0.900000012,5.000000022,121,6,0.900000024,5.000000045
NJI,13,7,27.5N,121.1E,128,6.1,99.8,99.8,128,6.1,0.900000003,5.000000006,119,5.7,0.900000006,5.000000011,113,5.7,0.900000012,5.000000022
NJI,13,8,27.5N,121.1E,123,5.9,99.7,99.7,123,5.9,0.900000001,5.000000003,128,6.1,0.900000003,5.000000006,119,5.7,0.900000006,5.000000011
NJI,13,9,27.5N,121.1E,124,5.6,99.8,99.8,124,5.6,0.900000001,5.000000001,123,5.9,0.900000001,5.000000003,128,6.1,0.900000003,5.000000006
NJI,13,10,27.5N,121.1E,128,7.2,99.8,99.8,128,7.2,0.9,5.000000001,124,5.6,0.900000001,5.000000001,123,5.9,0.900000001,5.000000003
NJI,13,11,27.5N,121.1E,125,7,99.7,99.7,125,7,0.9,5,128,7.2,0.9,5.000000001,124,5.6,0.900000001,5.000000001
NJI,13,12,27.5N,121.1E,121,6.2,99.8,99.8,121,6.2,0.9,5,125,7,0.9,5,128,7.2,0.9,5.000000001
NJI,13,13,27.5N,121.1E,129,6.6,99.8,99.8,129,6.6,0.9,5,121,6.2,0.9,5,125,7,0.9,5
NJI,13,14,27.5N,121.1E,125,5.2,99.7,99.7,125,5.2,0.9,5,129,6.6,0.9,5,121,6.2,0.9,5
NJI,13,15,27.5N,121.1E,103,4.3,99.8,99.8,103,4.3,0.9,5,125,5.2,0.9,5,129,6.6,0.9,5
NJI,13,16,27.5N,121.1E,97,4.5,99.8,99.8,97,4.5,0.9,5,103,4.3,0.9,5,125,5.2,0.9,5
NJI,13,17,27.5N,121.1E,103,4.3,99.7,99.7,103,4.3,0.9,5,97,4.5,0.9,5,103,4.3,0.9,5
NJI,13,18,27.5N,121.1E,100,4.4,99.8,99.8,100,4.4,0.9,5,103,4.3,0.9,5,97,4.5,0.9,5
NJI,13,19,27.5N,121.1E,100,5.1,99.8,99.8,100,5.1,0.9,5,100,4.4,0.9,5,103,4.3,0.9,5
NJI,13,20,27.5N,121.1E,94,4.5,99.8,99.8,94,4.5,0.9,5,100,5.1,0.9,5,100,4.4,0.9,5
NJI,13,21,27.5N,121.1E,108,5.3,99.8,99.8,108,5.3,0.9,5,94,4.5,0.9,5,100,5.1,0.9,5
NJI,13,22,27.5N,121.1E,112,5.3,99.8,99.8,112,5.3,0.9,5,108,5.3,0.9,5,94,4.5,0.9,5
NJI,13,23,27.5N,121.1E,113,5.2,99.8,99.8,113,5.2,0.9,5,112,5.3,0.9,5,108,5.3,0.9,5
NJI,14,0,27.5N,121.1E,116,4.6,99.8,99.8,116,4.6,0.9,5,113,5.2,0.9,5,112,5.3,0.9,5
NJI,14,1,27.5N,121.1E,148,3.3,99.8,99.8,148,3.3,0.9,5,116,4.6,0.9,5,113,5.2,0.9,5
NJI,14,2,27.5N,121.1E,125,3.9,99.8,99.8,125,3.9,0.9,5,148,3.3,0.9,5,116,4.6,0.9,5
NJI,14,3,27.5N,121.1E,120,4.3,99.8,99.8,120,4.3,0.9,5,125,3.9,0.9,5,148,3.3,0.9,5
NJI,14,4,27.5N,121.1E,121,4.4,99.8,99.8,121,4.4,0.9,5,120,4.3,0.9,5,125,3.9,0.9,5
NJI,14,5,27.5N,121.1E,126,3.8,99.8,99.8,126,3.8,0.9,5,121,4.4,0.9,5,120,4.3,0.9,5
NJI,14,6,27.5N,121.1E,107,4.6,99.8,99.8,107,4.6,0.9,5,126,3.8,0.9,5,121,4.4,0.9,5
NJI,14,7,27.5N,121.1E,96,4,99.8,99.8,96,4,0.9,5,107,4.6,0.9,5,126,3.8,0.9,5
NJI,14,8,27.5N,121.1E,93,3.6,99.7,99.7,93,3.6,0.9,5,96,4,0.9,5,107,4.6,0.9,5
NJI,14,9,27.5N,121.1E,81,3.1,99.8,99.8,81,3.1,0.9,5,93,3.6,0.9,5,96,4,0.9,5
NJI,14,10,27.5N,121.1E,67,3.8,99.8,99.8,67,3.8,0.9,5,81,3.1,0.9,5,93,3.6,0.9,5
NJI,14,11,27.5N,121.1E,70,3.9,99.7,99.7,70,3.9,0.9,5,67,3.8,0.9,5,81,3.1,0.9,5
NJI,14,12,27.5N,121.1E,65,4.5,99.8,99.8,65,4.5,0.9,5,70,3.9,0.9,5,67,3.8,0.9,5
NJI,14,13,27.5N,121.1E,57,5.8,99.8,99.8,57,5.8,0.9,5,65,4.5,0.9,5,70,3.9,0.9,5
NJI,14,14,27.5N,121.1E,92,4.3,99.7,99.7,92,4.3,0.9,5,57,5.8,0.9,5,65,4.5,0.9,5
NJI,14,15,27.5N,121.1E,105,4.5,99.8,99.8,105,4.5,0.9,5,92,4.3,0.9,5,57,5.8,0.9,5
NJI,14,16,27.5N,121.1E,119,4.5,99.8,99.8,119,4.5,0.9,5,105,4.5,0.9,5,92,4.3,0.9,5
NJI,14,17,27.5N,121.1E,101,4.3,99.7,99.7,101,4.3,0.9,5,119,4.5,0.9,5,105,4.5,0.9,5
NJI,14,18,27.5N,121.1E,95,4,99.8,99.8,95,4,0.9,5,101,4.3,0.9,5,119,4.5,0.9,5
NJI,14,19,27.5N,121.1E,99,3.5,99.8,99.8,99,3.5,0.9,5,95,4,0.9,5,101,4.3,0.9,5
NJI,14,20,27.5N,121.1E,91,4.4,99.8,99.8,91,4.4,0.9,5,99,3.5,0.9,5,95,4,0.9,5
NJI,14,21,27.5N,121.1E,123,5.2,99.8,99.8,123,5.2,0.9,5,91,4.4,0.9,5,99,3.5,0.9,5
NJI,14,22,27.5N,121.1E,118,7.2,99.8,99.8,118,7.2,0.9,5,123,5.2,0.9,5,91,4.4,0.9,5
NJI,14,23,27.5N,121.1E,117,7.7,99.8,99.8,117,7.7,0.9,5,118,7.2,0.9,5,123,5.2,0.9,5
NJI,15,0,27.5N,121.1E,118,5.7,99.8,99.8,118,5.7,0.9,5,117,7.7,0.9,5,118,7.2,0.9,5
NJI,15,1,27.5N,121.1E,123,5.9,99.8,99.8,123,5.9,0.9,5,118,5.7,0.9,5,117,7.7,0.9,5
NJI,15,2,27.5N,121.1E,115,5.1,99.8,99.8,115,5.1,0.9,5,123,5.9,0.9,5,118,5.7,0.9,5
NJI,15,3,27.5N,121.1E,126,5,99.8,99.8,126,5,0.9,5,115,5.1,0.9,5,123,5.9,0.9,5
NJI,15,4,27.5N,121.1E,125,4.4,99.8,99.8,125,4.4,0.9,5,126,5,0.9,5,115,5.1,0.9,5
NJI,15,5,27.5N,121.1E,115,5.4,99.8,99.8,115,5.4,0.9,5,125,4.4,0.9,5,126,5,0.9,5
NJI,15,6,27.5N,121.1E,118,6.3,99.8,99.8,118,6.3,0.9,5,115,5.4,0.9,5,125,4.4,0.9,5
NJI,15,7,27.5N,121.1E,119,4.6,99.8,99.8,119,4.6,0.9,5,118,6.3,0.9,5,115,5.4,0.9,5
NJI,15,8,27.5N,121.1E,116,4.6,99.7,99.7,116,4.6,0.9,5,119,4.6,0.9,5,118,6.3,0.9,5
NJI,15,9,27.5N,121.1E,99,3.4,99.8,99.8,99,3.4,0.9,5,116,4.6,0.9,5,119,4.6,0.9,5
NJI,15,10,27.5N,121.1E,57,3.5,99.8,99.8,57,3.5,0.9,5,99,3.4,0.9,5,116,4.6,0.9,5
NJI,15,11,27.5N,121.1E,67,2.7,99.7,99.7,67,2.7,0.9,5,57,3.5,0.9,5,99,3.4,0.9,5
NJI,15,12,27.5N,121.1E,70,4.2,99.8,99.8,70,4.2,0.9,5,67,2.7,0.9,5,57,3.5,0.9,5
NJI,15,13,27.5N,121.1E,93,4.2,99.8,99.8,93,4.2,0.9,5,70,4.2,0.9,5,67,2.7,0.9,5
NJI,15,14,27.5N,121.1E,94,4.1,99.7,99.7,94,4.1,0.9,5,93,4.2,0.9,5,70,4.2,0.9,5
NJI,15,15,27.5N,121.1E,102,4.2,99.8,99.8,102,4.2,0.9,5,94,4.1,0.9,5,93,4.2,0.9,5
NJI,15,16,27.5N,121.1E,95,4.1,99.8,99.8,95,4.1,0.9,5,102,4.2,0.9,5,94,4.1,0.9,5
NJI,15,17,27.5N,121.1E,94,4,99.7,99.7,94,4,0.9,5,95,4.1,0.9,5,102,4.2,0.9,5
NJI,15,18,27.5N,121.1E,90,3.5,99.8,99.8,90,3.5,0.9,5,94,4,0.9,5,95,4.1,0.9,5
NJI,15,19,27.5N,121.1E,90,3.9,99.8,99.8,90,3.9,0.9,5,90,3.5,0.9,5,94,4,0.9,5
NJI,15,20,27.5N,121.1E,69,3.5,99.8,99.8,69,3.5,0.9,5,90,3.9,0.9,5,90,3.5,0.9,5
NJI,15,21,27.5N,121.1E,93,3.7,99.8,99.8,93,3.7,0.9,5,69,3.5,0.9,5,90,3.9,0.9,5
NJI,15,22,27.5N,121.1E,101,4.4,99.8,99.8,101,4.4,0.9,5,93,3.7,0.9,5,69,3.5,0.9,5
NJI,15,23,27.5N,121.1E,115,5.5,99.8,99.8,115,5.5,0.9,5,101,4.4,0.9,5,93,3.7,0.9,5
NJI,16,0,27.5N,121.1E,120,5.9,99.8,99.8,120,5.9,0.9,5,115,5.5,0.9,5,101,4.4,0.9,5
NJI,16,1,27.5N,121.1E,119,5.5,99.8,99.8,119,5.5,0.9,5,120,5.9,0.9,5,115,5.5,0.9,5
NJI,16,2,27.5N,121.1E,116,5.6,99.8,99.8,116,5.6,0.9,5,119,5.5,0.9,5,120,5.9,0.9,5
NJI,16,3,27.5N,121.1E,110,5.5,99.8,99.8,110,5.5,0.9,5,116,5.6,0.9,5,119,5.5,0.9,5
NJI,16,4,27.5N,121.1E,108,4.6,99.8,99.8,108,4.6,0.9,5,110,5.5,0.9,5,116,5.6,0.9,5
NJI,16,5,27.5N,121.1E,107,5.1,99.8,99.8,107,5.1,0.9,5,108,4.6,0.9,5,110,5.5,0.9,5
NJI,16,6,27.5N,121.1E,108,5.1,99.8,99.8,108,5.1,0.9,5,107,5.1,0.9,5,108,4.6,0.9,5
NJI,16,7,27.5N,121.1E,106,4.6,99.8,99.8,106,4.6,0.9,5,108,5.1,0.9,5,107,5.1,0.9,5
NJI,16,8,27.5N,121.1E,100,4.4,99.7,99.7,100,4.4,0.9,5,106,4.6,0.9,5,108,5.1,0.9,5
NJI,16,9,27.5N,121.1E,72,4.2,99.8,99.8,72,4.2,0.9,5,100,4.4,0.9,5,106,4.6,0.9,5
NJI,16,10,27.5N,121.1E,59,6.5,99.8,99.8,59,6.5,0.9,5,72,4.2,0.9,5,100,4.4,0.9,5
NJI,16,11,27.5N,121.1E,57,5.9,99.7,99.7,57,5.9,0.9,5,59,6.5,0.9,5,72,4.2,0.9,5
NJI,16,12,27.5N,121.1E,58,6.6,99.8,99.8,58,6.6,0.9,5,57,5.9,0.9,5,59,6.5,0.9,5
NJI,16,13,27.5N,121.1E,53,7,99.8,99.8,53,7,0.9,5,58,6.6,0.9,5,57,5.9,0.9,5
NJI,16,14,27.5N,121.1E,56,7.3,99.7,99.7,56,7.3,0.9,5,53,7,0.9,5,58,6.6,0.9,5
NJI,16,15,27.5N,121.1E,60,7.2,99.8,99.8,60,7.2,0.9,5,56,7.3,0.9,5,53,7,0.9,5
NJI,16,16,27.5N,121.1E,62,6,99.8,99.8,62,6,0.9,5,60,7.2,0.9,5,56,7.3,0.9,5
NJI,16,17,27.5N,121.1E,70,7,99.7,99.7,70,7,0.9,5,62,6,0.9,5,60,7.2,0.9,5
NJI,16,18,27.5N,121.1E,72,6.7,99.8,99.8,72,6.7,0.9,5,70,7,0.9,5,62,6,0.9,5
